PTC,PrintName,Category,GroupName,BrandName,lastInvoiceRate,SalesPrice2
SKU01940,Lifebuoy Plus 326 Hair Color 200g,Beauty & Cosmetics,Hair Color,Lifebuoy Plus 326,2217.82,2644.68
SKU04401,Parle Plus 17 Ready-to-eat 200g,Convenience,Ready-to-eat,Parle Plus 17,140.04,155.54
SKU02863,Drools Plus 316 Cakes & Pastries 2pc,Bakery,Cakes & Pastries,Drools Plus 316,147.07,189.56
SKU03997,Rin Plus 69 Notebooks 100g,Stationery,Notebooks,Rin Plus 69,208.78,235.4
SKU00514,Pampers Plus 232 Energy Drinks Masala 500g,Beverages (Premium),Energy Drinks,Pampers Plus 232,122.45,159.24
SKU00082,Surf Excel Plus 137 Herbs Masala 1pc,Fresh Produce,Herbs,Surf Excel Plus 137,217.34,248.26
SKU04977,Patanjali Plus 58 Kitchen Utensils 200g,Kitchen & Home,Kitchen Utensils,Patanjali Plus 58,1264.78,1469.4
SKU01309,Tata Tea Coffee 100g,Beverages (Premium),Coffee,Tata Tea,295.74,325.57
SKU04615,Pampers Plus 273 Meal Kits 2pc,Convenience,Meal Kits,Pampers Plus 273,351.9,447.29
SKU00915,Garnier Plus 182 Buns & Rolls Spicy 500g,Bakery,Buns & Rolls,Garnier Plus 182,148.33,197.95
SKU03453,Britannia Plus 18 Cheese 200g,Dairy & Frozen,Cheese,Britannia Plus 18,192.66,227.09
SKU03696,Maggi Plus 341 Pulses 200g,Staples & Cooking,Pulses,Maggi Plus 341,132.47,179.41
SKU04805,Kohinoor Plus 250 Pet Accessories 100g,Pet Care,Pet Accessories,Kohinoor Plus 250,359.89,407.21
SKU03157,Garnier Plus 25 Confectionery Fresh 2pc,Food & Beverages,Confectionery,Garnier Plus 25,175.99,251.27
SKU02199,Nivea Plus 13 Soft Drinks 1pc,Food & Beverages,Soft Drinks,Nivea Plus 13,138.34,159.15
SKU04233,Kissan Plus 164 Supplements 500g,Health & Wellness,Supplements,Kissan Plus 164,251.83,319.7
SKU00775,MTR Plus 98 Pens Classic 200g,Stationery,Pens,MTR Plus 98,174.51,234.52
SKU00330,Drools Plus 324 Confectionery 2pc,Food & Beverages,Confectionery,Drools Plus 324,52.46,64.56
SKU02055,Haldiram Plus 163 Cat Food Spicy 250g,Pet Care,Cat Food,Haldiram Plus 163,626.21,818.57
SKU02002,Raymond Plus 291 Pulses 1pc,Staples & Cooking,Pulses,Raymond Plus 291,397.32,481.04
SKU00944,Lux Plus 254 Pens Honey 500g,Stationery,Pens,Lux Plus 254,96.04,107.17
SKU00823,Aashirvaad Plus 118 Basic Tools 250g,Gardening,Basic Tools,Aashirvaad Plus 118,759.67,1018.89
SKU04528,Tata Tea Plus 156 Dishwash Fresh 2pc,Home Care,Dishwash,Tata Tea Plus 156,499.95,569.01
SKU00910,MTR Pulses 1pc,Staples & Cooking,Pulses,MTR,140.7,179.04
SKU02517,Colgate Plus 301 Car Care 250g,Automotive,Car Care,Colgate Plus 301,1439.6,2037.38
SKU00182,Red Label Plus 241 Chips & Namkeen Masala 100g,Food & Beverages,Chips & Namkeen,Red Label Plus 241,167.28,191.44
SKU00165,Bingo Plus 327 Tea 250g,Beverages (Premium),Tea,Bingo Plus 327,191.8,247.27
SKU01524,Tata Tea Coffee 1pc,Beverages (Premium),Coffee,Tata Tea,803.27,1100.46
SKU00452,Pepsi Plus 277 Baby Food Dark 1pc,Baby & Kids,Baby Food,Pepsi Plus 277,730.67,1013.28
SKU02539,Bikaji Plus 319 Floor Cleaner 100g,Home Care,Floor Cleaner,Bikaji Plus 319,327.94,429.72
SKU04138,Camlin Deodorant Masala 100g,Personal Care,Deodorant,Camlin,478.66,580.58
SKU04776,MTR Plus 304 Supplements 1pc,Health & Wellness,Supplements,MTR Plus 304,1130.66,1597.03
SKU01312,Maggi Plus 342 Car Care 500g,Automotive,Car Care,Maggi Plus 342,2066.5,2523.82
SKU03150,Parle Plus 17 Deodorant 100g,Personal Care,Deodorant,Parle Plus 17,485.45,686.96
SKU01112,Colgate Plus 301 Motor Oils (small) 500ml,Automotive,Motor Oils (small),Colgate Plus 301,1012.61,1425.33
SKU04548,Raymond Plus 169 Cakes & Pastries 250g,Bakery,Cakes & Pastries,Raymond Plus 169,127.72,171.3
SKU04086,Bikaji Plus 358 Bread 250g,Bakery,Bread,Bikaji Plus 358,99.79,127.68
SKU03490,Nestle Plus 292 Bread 1pc,Bakery,Bread,Nestle Plus 292,107.72,139.39
SKU01288,Huggies Plus 177 Baby Food 2pc,Baby & Kids,Baby Food,Huggies Plus 177,89.79,126.86
SKU04178,Lux Plus 314 Makeup 250g,Beauty & Cosmetics,Makeup,Lux Plus 314,615.68,729.94
SKU04646,Kissan Plus 221 Hair Color 200g,Beauty & Cosmetics,Hair Color,Kissan Plus 221,1944.57,2333.66
SKU03681,Tata Plus 110 Deodorant 200g,Personal Care,Deodorant,Tata Plus 110,237.78,288.73
SKU04512,Real Plus 256 Toothpaste 2pc,Personal Care,Toothpaste,Real Plus 256,302.51,407.55
SKU04169,Camlin Sanitary 500g,Personal Care,Sanitary,Camlin,111.85,139.41
SKU03301,Camlin Plus 266 Shampoo Honey 100g,Personal Care,Shampoo,Camlin Plus 266,420.64,585.87
SKU03311,Godrej Plus 349 Energy Drinks 250g,Beverages (Premium),Energy Drinks,Godrej Plus 349,329.42,405.05
SKU04557,Parle Plus 295 Air Freshener 1pc,Home Care,Air Freshener,Parle Plus 295,118.9,155.07
SKU03126,Nivea Plus 343 Juices 250ml,Food & Beverages,Juices,Nivea Plus 343,112.39,148.83
SKU00328,Britannia Plus 230 Organic 100g,Health Foods,Organic,Britannia Plus 230,66.82,80.13
SKU01791,Glen Plus 72 First Aid 2pc,Health & Wellness,First Aid,Glen Plus 72,229.29,327.98
SKU02491,Classmate Plus 172 Organic 100g,Health Foods,Organic,Classmate Plus 172,986.63,1220.93
SKU02007,Nivea Plus 263 Spices 500g,Staples & Cooking,Spices,Nivea Plus 263,610.52,715.55
SKU02008,Tata Rice 2kg,Staples & Cooking,Rice,Tata,490.97,623.94
SKU01859,Amul Plus 184 Dishwash 2pc,Home Care,Dishwash,Amul Plus 184,453.99,516.14
SKU04686,Nivea Plus 13 Soft Drinks Mint 250g,Food & Beverages,Soft Drinks,Nivea Plus 13,203.61,253.83
SKU00313,Ariel Plus 49 Butter & Ghee 2pc,Dairy & Frozen,Butter & Ghee,Ariel Plus 49,331.7,438.18
SKU00833,Camlin Plus 116 Spices 250g,Staples & Cooking,Spices,Camlin Plus 116,548.23,770.48
SKU03080,Kohinoor Plus 123 Pet Accessories 200g,Pet Care,Pet Accessories,Kohinoor Plus 123,1139.42,1575.26
SKU04718,Godrej Plus 200 Deodorant 500g,Personal Care,Deodorant,Godrej Plus 200,288.4,341.34
SKU03463,Garnier Hair Color 200g,Beauty & Cosmetics,Hair Color,Garnier,735.65,857.23
SKU01202,Pampers Plus 94 Seeds 500g,Gardening,Seeds,Pampers Plus 94,988.53,1203.76
SKU04392,Kissan Plus 221 Nail Care Classic 200g,Beauty & Cosmetics,Nail Care,Kissan Plus 221,389.02,550.24
SKU03548,Nivea Plus 263 Rice Fresh 5kg,Staples & Cooking,Rice,Nivea Plus 263,241.49,324.72
SKU04923,Tata Rice 5kg,Staples & Cooking,Rice,Tata,596.71,741.47
SKU02135,Bingo Plus 335 Edible Oil 2L,Staples & Cooking,Edible Oil,Bingo Plus 335,424.75,609.48
SKU03452,Drools Plus 31 Buns & Rolls 1pc,Bakery,Buns & Rolls,Drools Plus 31,130.63,168.71
SKU02210,Tropicana Plus 46 Wipes 100g,Baby & Kids,Wipes,Tropicana Plus 46,670,966.87
SKU01902,Bajaj Plus 331 Art Supplies 200g,Stationery,Art Supplies,Bajaj Plus 331,310.17,385.85
SKU01482,Tropicana Plus 219 Tea 500g,Beverages (Premium),Tea,Tropicana Plus 219,1249.93,1463.28
SKU00778,Haldiram Milk 1L,Dairy & Frozen,Milk,Haldiram,395.86,509.46
SKU00800,Camlin Plus 116 Edible Oil 500ml,Staples & Cooking,Edible Oil,Camlin Plus 116,483.07,585.85
SKU03715,Patanjali Plus 58 Confectionery 250g,Food & Beverages,Confectionery,Patanjali Plus 58,181.94,218.6
SKU03943,Himalaya Rice 5kg,Staples & Cooking,Rice,Himalaya,318.81,415.93
SKU00055,Bajaj Plus 272 Art Supplies 2pc,Stationery,Art Supplies,Bajaj Plus 272,297.04,354.65
SKU02973,MTR Plus 47 Skin Care 1pc,Personal Care,Skin Care,MTR Plus 47,120.35,137.85
SKU03336,Pepsi Plus 231 Vegetables 100g,Fresh Produce,Vegetables,Pepsi Plus 231,257.12,330.03
SKU01921,MamaEarth Plus 346 Organic 250g,Health Foods,Organic,MamaEarth Plus 346,96.2,120.79
SKU03716,Fevicol Plus 57 Vegetables 250g,Fresh Produce,Vegetables,Fevicol Plus 57,261.99,346.89
SKU04647,Raymond Plus 212 Skin Care 2pc,Personal Care,Skin Care,Raymond Plus 212,485.8,609.98
SKU00947,Lifebuoy Plus 211 Coffee 1pc,Beverages (Premium),Coffee,Lifebuoy Plus 211,827.82,1006.88
SKU01702,Nestle Motor Oils (small) 2L,Automotive,Motor Oils (small),Nestle,1938.63,2723.89
SKU03294,Godrej Plus 144 Pulses 2pc,Staples & Cooking,Pulses,Godrej Plus 144,409.08,500.16
SKU02162,Bingo Plus 327 Tea Spicy 1pc,Beverages (Premium),Tea,Bingo Plus 327,64.8,88.91
SKU01137,Lifebuoy Plus 166 Toys (basic) 100g,Baby & Kids,Toys (basic),Lifebuoy Plus 166,698.3,795.88
SKU00988,Aashirvaad Plus 118 Seeds 500g,Gardening,Seeds,Aashirvaad Plus 118,1012.51,1294.19
SKU02550,Tropicana Plus 219 Energy Drinks Spicy 500g,Beverages (Premium),Energy Drinks,Tropicana Plus 219,1239.45,1482.16
SKU00194,Bikaji Plus 88 Pens 2pc,Stationery,Pens,Bikaji Plus 88,280.13,393.2
SKU03058,Real Plus 95 Batteries Honey 100g,Electronics & Batteries,Batteries,Real Plus 95,1648.75,2360.69
SKU03247,Amul Dishwash 100g,Home Care,Dishwash,Amul,269.21,371.49
SKU01395,Fiama Plus 85 OTC Medicines 250g,Health & Wellness,OTC Medicines,Fiama Plus 85,929.49,1229.36
SKU02638,Fevicol Plus 217 Gluten-Free Honey 250g,Health Foods,Gluten-Free,Fevicol Plus 217,398.07,542.51
SKU00769,Cadbury Energy Drinks 1pc,Beverages (Premium),Energy Drinks,Cadbury,393.16,434.28
SKU04703,Maggi Plus 76 Bread Classic 500g,Bakery,Bread,Maggi Plus 76,210.95,268.08
SKU03091,Raymond Plus 92 Laundry Detergent 1pc,Home Care,Laundry Detergent,Raymond Plus 92,462.81,535.32
SKU03496,Garnier Plus 117 Wipes 1pc,Baby & Kids,Wipes,Garnier Plus 117,363.15,451.06
SKU03216,Cadbury Plus 298 Toilet Cleaner 250g,Home Care,Toilet Cleaner,Cadbury Plus 298,260.14,372.04
SKU00286,Red Label Plus 75 Fruits Fresh 250g,Fresh Produce,Fruits,Red Label Plus 75,11.51,13.17
SKU04939,Parle Storage 2pc,Kitchen & Home,Storage,Parle,3216.77,4280.19
SKU00429,Rin Plus 121 Edible Oil Mint 5L,Staples & Cooking,Edible Oil,Rin Plus 121,632.05,872.41
SKU04449,Castrol Juices 250ml,Food & Beverages,Juices,Castrol,169.43,242.43
SKU02333,Surf Excel Plus 137 Vegetables 250g,Fresh Produce,Vegetables,Surf Excel Plus 137,266.44,378.16
SKU02718,Britannia Plus 230 Herbs Fresh 200g,Fresh Produce,Herbs,Britannia Plus 230,136.1,164.74
SKU02080,Godrej Plus 325 Sauces & Spreads 500g,Food & Beverages,Sauces & Spreads,Godrej Plus 325,46.78,62.75
SKU03390,Fevicol Plus 57 Gluten-Free 250g,Health Foods,Gluten-Free,Fevicol Plus 57,527.53,706.18
SKU00723,India Gate Plus 354 Cakes & Pastries 250g,Bakery,Cakes & Pastries,India Gate Plus 354,207.15,297.24
SKU00952,Tata Tea Tea 1pc,Beverages (Premium),Tea,Tata Tea,734.62,903.47
SKU04384,Fiama Plus 85 First Aid 500g,Health & Wellness,First Aid,Fiama Plus 85,1623.97,2203.33
SKU04367,Bingo Plus 109 Storage Mint 100g,Kitchen & Home,Storage,Bingo Plus 109,4557.77,5587.23
SKU02263,CloseUp Plus 209 Laundry Detergent 200g,Home Care,Laundry Detergent,CloseUp Plus 209,531.88,711.64
SKU00990,Raymond Plus 291 Spices 1pc,Staples & Cooking,Spices,Raymond Plus 291,560.44,646.86
SKU03213,Daawat Plus 313 Car Care 100g,Automotive,Car Care,Daawat Plus 313,1549.63,1929.15
SKU01760,Borosil Motor Oils (small) 5L,Automotive,Motor Oils (small),Borosil,960.74,1063.27
SKU04580,Tide Plus 126 Festival Packs 500g,Seasonal & Gifts,Festival Packs,Tide Plus 126,1364.65,1557.43
SKU00327,Raymond Plus 106 Spices 500g,Staples & Cooking,Spices,Raymond Plus 106,430.94,566.4
SKU02609,Surf Excel Plus 120 Buns & Rolls 2pc,Bakery,Buns & Rolls,Surf Excel Plus 120,219.93,260.01
SKU01384,Cadbury Plus 298 Floor Cleaner 2pc,Home Care,Floor Cleaner,Cadbury Plus 298,594.78,742.18
SKU01725,Godrej Plus 91 Air Freshener 1pc,Home Care,Air Freshener,Godrej Plus 91,466.28,651.31
SKU01087,Real Breakfast Cereals Classic 1pc,Food & Beverages,Breakfast Cereals,Real,27.96,37.16
SKU02524,Castrol Plus 71 Cat Food 1pc,Pet Care,Cat Food,Castrol Plus 71,219.6,307.38
SKU00342,Daawat Laundry Detergent 250g,Home Care,Laundry Detergent,Daawat,160.34,222.79
SKU03702,Bajaj Plus 143 Batteries 100g,Electronics & Batteries,Batteries,Bajaj Plus 143,1080.83,1533.08
SKU00148,Real Plus 41 Small Electronics (chargers) 100g,Electronics & Batteries,Small Electronics (chargers),Real Plus 41,865.51,1180.12
SKU00689,Bikaji Plus 53 Small Electronics (chargers) 250g,Electronics & Batteries,Small Electronics (chargers),Bikaji Plus 53,1673.03,2163.45
SKU03433,Lifebuoy Plus 87 Seeds 500g,Gardening,Seeds,Lifebuoy Plus 87,1091.27,1358.74
SKU01108,India Gate Plus 128 Sauces & Spreads 1pc,Food & Beverages,Sauces & Spreads,India Gate Plus 128,90.34,118
SKU00849,Patanjali Plus 205 Soap 3 x 100g,Personal Care,Soap,Patanjali Plus 205,326.25,392.92
SKU00967,Raymond Plus 70 Makeup 250g,Beauty & Cosmetics,Makeup,Raymond Plus 70,148.89,188.32
SKU04728,Aashirvaad Plus 118 Pulses Fresh 2pc,Staples & Cooking,Pulses,Aashirvaad Plus 118,317.16,418.75
SKU01493,Pepsi Plus 187 Toothpaste 200g,Personal Care,Toothpaste,Pepsi Plus 187,126.63,154.02
SKU03954,Kohinoor Plus 82 Chocolates Fresh 200g,Food & Beverages,Chocolates,Kohinoor Plus 82,25.67,32.55
SKU02204,Aashirvaad Plus 279 Biscuits 200g,Food & Beverages,Biscuits,Aashirvaad Plus 279,59.7,75.82
SKU02714,MamaEarth Plus 16 Vegetables Mint 100g,Fresh Produce,Vegetables,MamaEarth Plus 16,42.72,51.55
SKU00662,Haldiram Plus 14 Bread 1pc,Bakery,Bread,Haldiram Plus 14,71.58,89.24
SKU01003,Cadbury Plus 247 Cat Food 1pc,Pet Care,Cat Food,Cadbury Plus 247,450.63,640.25
SKU00063,Bikaji Plus 50 Instant Foods 100g,Food & Beverages,Instant Foods,Bikaji Plus 50,102.89,127.43
SKU00285,Glen Plus 189 Vegetables 2pc,Fresh Produce,Vegetables,Glen Plus 189,31.43,37.32
SKU02225,Parle Plus 295 Laundry Detergent 250g,Home Care,Laundry Detergent,Parle Plus 295,175.21,244.72
SKU04707,Pantene Plus 236 Edible Oil 2L,Staples & Cooking,Edible Oil,Pantene Plus 236,120.12,172.95
SKU01880,Kissan Plus 191 Bread 500g,Bakery,Bread,Kissan Plus 191,17.9,20.08
SKU03573,Glen Plus 308 Motor Oils (small) 500ml,Automotive,Motor Oils (small),Glen Plus 308,1451.96,2016.78
SKU04858,Glen Plus 189 Organic Masala 1pc,Health Foods,Organic,Glen Plus 189,287.56,400.19
SKU01204,Lifebuoy Plus 351 Supplements 500g,Health & Wellness,,Lifebuoy Plus 351,841.23,1025.29
SKU01991,Huggies Plus 52 Organic Mint 100g,Health Foods,Organic,Huggies Plus 52,1420.54,1806.56
SKU00025,Kissan Plus 264 Soap 100g,Personal Care,Soap,Kissan Plus 264,60.04,71.16
SKU04853,Bingo Plus 327 Coffee 500g,Beverages (Premium),Coffee,Bingo Plus 327,394.09,491.08
SKU04103,Frooti Plus 136 Gift Wrap 100g,Seasonal & Gifts,Gift Wrap,Frooti Plus 136,699.78,897.39
SKU04168,Raymond Plus 212 Shampoo 2pc,Personal Care,Shampoo,Raymond Plus 212,140.41,172.16
SKU00763,Real Plus 107 Chips & Namkeen 2pc,Food & Beverages,Chips & Namkeen,Real Plus 107,32.57,45.12
SKU00876,MTR Plus 47 Sanitary Fresh 250g,Personal Care,Sanitary,MTR Plus 47,165.84,232.75
SKU04743,Rin Plus 362 Sanitary 1pc,Personal Care,Sanitary,Rin Plus 362,211.2,257.82
SKU00939,Red Label Plus 75 Herbs Dark 500g,Fresh Produce,Herbs,Red Label Plus 75,244.58,347.66
SKU02688,Garnier Plus 25 Chips & Namkeen 2pc,Food & Beverages,Chips & Namkeen,Garnier Plus 25,86.5,105.65
SKU03601,Bikaji Plus 50 Juices 500ml,Food & Beverages,Juices,Bikaji Plus 50,47.6,53.65
SKU02395,Lifebuoy Plus 355 Pet Accessories Spicy 200g,Pet Care,Pet Accessories,Lifebuoy Plus 355,1064.53,1400.96
SKU04568,Amul Plus 184 Dishwash Masala 200g,Home Care,Dishwash,Amul Plus 184,529.32,646.54
SKU04981,Kelloggs Plus 208 Sugar 1pc,Staples & Cooking,Sugar,Kelloggs Plus 208,163.52,231.74
SKU04125,Camlin Plus 116 Atta & Flour Mint 2kg,Staples & Cooking,Atta & Flour,Camlin Plus 116,745.57,849.77
SKU04565,Raymond Dog Food Spicy 100g,Pet Care,Dog Food,Raymond,1326.14,1891.93
SKU00386,Aashirvaad Plus 293 Spices 500g,Staples & Cooking,Spices,Aashirvaad Plus 293,225.8,271.68
SKU03878,MamaEarth Plus 16 Organic 500g,Health Foods,Organic,MamaEarth Plus 16,807.48,962.28
SKU04371,Camlin Plus 266 Meal Kits 250g,Convenience,Meal Kits,Camlin Plus 266,412.54,474.44
SKU04570,Colgate Plus 100 Deodorant 500g,Personal Care,Deodorant,Colgate Plus 100,481.7,554.64
SKU00537,Fevicol Plus 174 Biscuits 30g,Food & Beverages,Biscuits,Fevicol Plus 174,101.34,112.63
SKU02292,Huggies Basic Tools Dark 100g,Gardening,Basic Tools,Huggies,311.2,360.41
SKU04666,Real Plus 107 Storage Fresh 500g,Kitchen & Home,Storage,Real Plus 107,3594.77,4997.34
SKU03875,MamaEarth Plus 321 Air Freshener 250g,Home Care,Air Freshener,MamaEarth Plus 321,127.32,161.68
SKU00937,Haldiram Plus 66 Tea Fresh 200g,Beverages (Premium),Tea,Haldiram Plus 66,516.68,669.83
SKU03738,Bajaj Plus 103 Skin Care Classic 200g,Personal Care,Skin Care,Bajaj Plus 103,420.87,494.85
SKU04729,Tropicana Plus 219 Tea Fresh 2pc,Beverages (Premium),Tea,Tropicana Plus 219,251.21,347.62
SKU02361,Red Label Plus 310 Fruits 100g,Fresh Produce,Fruits,Red Label Plus 310,34.72,43.65
SKU03508,Nivea Plus 13 Breakfast Cereals 250g,Food & Beverages,Breakfast Cereals,Nivea Plus 13,72.97,88.3
SKU00202,Dettol Plus 140 Butter & Ghee 250g,Dairy & Frozen,Butter & Ghee,Dettol Plus 140,287.59,366.4
SKU03209,Parle Plus 17 Toothpaste 1pc,Personal Care,Toothpaste,Parle Plus 17,59.31,82.31
SKU01333,Godrej Plus 91 Laundry Detergent 1pc,Home Care,Laundry Detergent,Godrej Plus 91,359.15,490.18
SKU03017,Camlin Plus 116 Seeds 2pc,Gardening,Seeds,Camlin Plus 116,97.79,123.54
SKU03503,Colgate Plus 45 Biscuits 200g,Food & Beverages,Biscuits,Colgate Plus 45,55.54,76.88
SKU02709,Cadbury Plus 352 Milk Spicy 250ml,Dairy & Frozen,Milk,Cadbury Plus 352,73.7,102.94
SKU04022,Frooti Plus 268 Fruits 500g,Fresh Produce,Fruits,Frooti Plus 268,167.17,219.93
SKU01855,Pantene Car Care 200g,Automotive,Car Care,Pantene,1388.39,1712.78
SKU04470,Daawat Air Freshener 100g,Home Care,Air Freshener,Daawat,118.51,154.44
SKU02873,MamaEarth Plus 323 Floor Cleaner 2pc,Home Care,Floor Cleaner,MamaEarth Plus 323,81.52,99.82
SKU03031,MamaEarth Plus 346 Vegetables 1pc,Fresh Produce,Vegetables,MamaEarth Plus 346,162.01,187.46
SKU01206,Bikaji Plus 318 Batteries Spicy 500g,Electronics & Batteries,Batteries,Bikaji Plus 318,2364.26,3265.47
SKU01646,MTR Plus 47 Skin Care 250g,Personal Care,Skin Care,MTR Plus 47,302.26,360.15
SKU03418,Drools OTC Medicines 250g,Health & Wellness,OTC Medicines,Drools,927.95,1060.99
SKU03477,Garnier Plus 67 Chips & Namkeen Spicy 500g,Food & Beverages,Chips & Namkeen,Garnier Plus 67,180.14,247.02
SKU02862,Patanjali Plus 181 Pulses 2pc,Staples & Cooking,Pulses,Patanjali Plus 181,657.47,794.39
SKU01793,Haldiram Frozen Meals 1pc,Dairy & Frozen,Frozen Meals,Haldiram,381.74,477.86
SKU03798,MTR Plus 20 Supplements 500g,Health & Wellness,Supplements,MTR Plus 20,170.6,192.84
SKU03369,Fiama Plus 55 Small Electronics (chargers) 250g,Electronics & Batteries,Small Electronics (chargers),Fiama Plus 55,1300.13,1745.35
SKU03368,Dove Plus 197 Toilet Cleaner 200g,Home Care,Toilet Cleaner,Dove Plus 197,555.03,739.51
SKU03534,Raymond Plus 92 Dishwash 250g,Home Care,Dishwash,Raymond Plus 92,79.92,100.29
SKU03450,Tata Tea Plus 34 Pet Accessories 1pc,Pet Care,Pet Accessories,Tata Tea Plus 34,914.73,1167.28
SKU00604,MamaEarth Plus 16 Herbs 100g,Fresh Produce,Herbs,MamaEarth Plus 16,395.82,529.7
SKU03057,Glen Plus 233 Tea 250g,Beverages (Premium),Tea,Glen Plus 233,472.76,581.15
SKU04532,Garnier Plus 25 Breakfast Cereals Dark 200g,Food & Beverages,Breakfast Cereals,Garnier Plus 25,184.84,225.47
SKU00127,Dove OTC Medicines 1pc,Health & Wellness,OTC Medicines,Dove,439.66,545.26
SKU03877,Rin Plus 362 Ready-to-eat 2pc,Convenience,Ready-to-eat,Rin Plus 362,132.9,161.21
SKU02936,Britannia Plus 230 Fruits 2pc,Fresh Produce,Fruits,Britannia Plus 230,65.32,86.3
SKU03532,Camlin Skin Care 2pc,Personal Care,Skin Care,Camlin,48.2,57.46
SKU02731,Haldiram Car Care Mint 250g,Automotive,Car Care,Haldiram,907.55,1127.78
SKU00828,Lifebuoy Car Care 1pc,Automotive,Car Care,Lifebuoy,1096.7,1378.16
SKU01640,Bikaji Plus 50 Soft Drinks 500g,Food & Beverages,Soft Drinks,Bikaji Plus 50,73.79,101.96
SKU00985,Amul Plus 288 Pens 100g,Stationery,Pens,Amul Plus 288,292.54,416.52
SKU03282,Fevicol Plus 57 Vegetables 100g,Fresh Produce,Vegetables,Fevicol Plus 57,139.13,178.66
SKU04972,Coca-Cola Plus 8 Bread 100g,Bakery,Bread,Coca-Cola Plus 8,270.71,335.03
SKU02189,Maggi Plus 76 Cakes & Pastries 200g,Bakery,Cakes & Pastries,Maggi Plus 76,204.55,252.08
SKU04613,Bingo Plus 335 Pulses 100g,Staples & Cooking,Pulses,Bingo Plus 335,225.28,314.35
SKU02444,Godrej Plus 62 Seeds 100g,Gardening,Seeds,Godrej Plus 62,882.2,1002.9
SKU00363,CloseUp Toothpaste Classic 200g,Personal Care,Toothpaste,CloseUp,292.69,417.67
SKU02350,Glen Plus 72 First Aid 200g,Health & Wellness,First Aid,Glen Plus 72,861.27,1083.19
SKU00346,Lifebuoy Plus 351 Supplements 1pc,Health & Wellness,Supplements,Lifebuoy Plus 351,641.3,849.5
SKU00815,Kissan Plus 264 Toothpaste 250g,Personal Care,Toothpaste,Kissan Plus 264,376.66,543.23
SKU03206,Garnier Plus 150 Nail Care 1pc,Beauty & Cosmetics,Nail Care,Garnier Plus 150,2781.77,3309.96
SKU04161,Nivea Plus 223 Supplements 2pc,Health & Wellness,Supplements,Nivea Plus 223,154.97,209.11
SKU04796,Colgate Plus 131 Milk 250ml,Dairy & Frozen,Milk,Colgate Plus 131,279.59,362.78
SKU03326,Maggi Plus 218 Toilet Cleaner 100g,Home Care,Toilet Cleaner,Maggi Plus 218,262.48,342.33
SKU04107,Rin Plus 93 Juices 1L,Food & Beverages,Juices,Rin Plus 93,141.08,192.47
SKU02117,Borosil Plus 99 Dishwash 2pc,Home Care,Dishwash,Borosil Plus 99,150.1,187.49
SKU01835,Nivea Plus 305 Seeds 250g,Gardening,Seeds,Nivea Plus 305,706.26,1011.03
SKU00794,Clinic Plus Plus 225 Frozen Meals 200g,Dairy & Frozen,Frozen Meals,Clinic Plus Plus 225,118.29,168.87
SKU04947,Pantene Plus 236 Spices 100g,Staples & Cooking,Spices,Pantene Plus 236,470.3,677.35
SKU02675,Surf Excel Plus 137 Vegetables 2pc,Fresh Produce,Vegetables,Surf Excel Plus 137,157.95,184.64
SKU00095,Raymond Plus 169 Festival Packs 250g,Seasonal & Gifts,Festival Packs,Raymond Plus 169,1137.72,1534.04
SKU03757,Castrol Kitchen Utensils 500g,Kitchen & Home,Kitchen Utensils,Castrol,1270.82,1828.82
SKU02892,Dove Plus 197 Floor Cleaner 500g,Home Care,Floor Cleaner,Dove Plus 197,381.96,485.19
SKU02372,Colgate Plus 131 Paneer 2pc,Dairy & Frozen,Paneer,Colgate Plus 131,129.72,171.37
SKU04150,Parle Plus 295 Air Freshener Dark 2pc,Home Care,Air Freshener,Parle Plus 295,401.39,502.07
SKU04433,Tropicana Plus 168 Pens 250g,Stationery,Pens,Tropicana Plus 168,85.96,102.15
SKU03229,MamaEarth Plus 16 Herbs Fresh 2pc,Fresh Produce,Herbs,MamaEarth Plus 16,140.37,171.35
SKU02854,Garnier Plus 255 Dog Food Masala 1pc,Pet Care,Dog Food,Garnier Plus 255,1441.67,1601.43
SKU02913,Rin Art Supplies 200g,Stationery,Art Supplies,Rin,138.72,182.75
SKU01866,Pantene Plus 236 Pulses 2pc,Staples & Cooking,Pulses,Pantene Plus 236,366.75,436.91
